title,metadataStatus,ingestStatus,status,project,sqlVolume,libServerDirectory,primaryIslandoraLocation,secondaryIslandoraLocation,pid,essss,images,ingestDate,latestMetadataUpdate,modified,lastModifiedBadFormat,notes
"Imperial Documents, 1886-1889 (CDCIR A3G4P9)",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0076,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:303284,303284,136,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Imperial Documents, 1863-1879 (CDCIR A3G4P10)",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0077,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:303197,303197,56,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Imperial Documents, 1890-1906 (CDCIR A3G4P11)",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0078,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:302982,302982,40,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Republican Documents, 1908 (CDCIR A3G4P12)",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0079,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:303254,303254,16,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Republican Documents, 1908-1927 (CDCIR A3G4P13)",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0080,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:303631,303631,176,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Colonial Documents (undated) (CDCIR A3G4P14),Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0081,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:302082,302082,338,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
Colonial Documents (undated) (CDCIR A3G4P15),Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0082,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:303184,303184,12,03/12/18,,2018-03-12T00:00:00Z,03/12/18,
"Book 1: Baptisms, Marriages, and Deaths (1752-1808) / Livro 1 Batizados, casamengtos e óbitos anos de 1752 a 1808",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0001,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:247917,247917,287,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
"Book of Baptisms [of the] Freguesia de Nossa Senhora dos Milagres, Cariri (1765-1771)",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0002,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:248610,248610,210,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 3: Baptisms (1773-1787) / Livro n. 3 Batizados de 1773-1787,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0003,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:248821,248821,256,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
"Book of Baptisms of the Freguesia de Nossa Senhora dos Milagres, Cariri de Fora (1786-1837)",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0004,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:248205,248205,404,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 4 of the Freguesia de Nossa Senhora dos Milagres do Cariri de Fora (1787-1793),Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0005,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:249078,249078,350,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 8 of the Freguesia de Nossa Senhora dos Milagres do Cariri de Fora (1825-1837),Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0006,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:249429,249429,594,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 7: Baptisms (1835-1846) / Livro nº 7 Batizados 1835 - 1846,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0007,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:250024,250024,822,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 8: Baptisms (1846-1853) / Livro N. 8 1846-1853 Batizados,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0008,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:253645,253645,518,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 9: 1853-1858 / Livro 9 1853 - 1858,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0009,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:254164,254164,600,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 10: Baptisms (1858-1862) / Livro 10 De 1858 a 1862 Batismo,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0010,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:253232,253232,412,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 11 (formerly book 17) (1862-1864) / Livro 11 (ex 17) De 1862 - 1864,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0011,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:255852,255852,203,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 12 (formerly book 19) (1864-1867) / Livro 12 (Ex 19) De 1864 - 1867,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0012,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:254969,254969,314,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 13 (formerly book 15) (1867-1871) / Livro 13 (Ex 15) De 1867 - 1871,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0013,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:256056,256056,412,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 14 (formerly book 25) (1873-1875) / Livro 14 (Ex 25) De 1873 - 1875,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0014,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:255697,255697,154,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 15 (formerly book 6) (1875-1877) / Livro 15 (Ex 6) De 1875 - 1877,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0015,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:257011,257011,312,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 15 (formerly book 28) (1879-1883) / Livro 16 (Ex 28) De 1879 a 1883,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0016,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:256678,256678,332,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 16A (formerly book 45) (1889-1890) / Livro 16A (Ex 45) De 1889 a 1890,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0017,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:256469,256469,208,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 17 (formerly book 30) (1891-1894) / Livro 17 (Ex 30) De 1891 - 1894,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0018,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:259176,259176,402,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 18 (formerly book 31) (1894-1900) / Livro 18 (Ex 31) De 1894 a 1900,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0019,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:259892,259892,412,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 19 (formerly book 32) (1900-1904) / Livro 19 (Ex 32) De 1900 a 1904,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0020,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:259579,259579,312,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 20 (formerly book 33) (1904 to 1910) / Livro 20 (Ex 33) De 1904 a 1910,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0021,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:260306,260306,430,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 21 (Formerly book 34) (1910-1912) / Livro 21 (Ex 34) De 1910 a 1912,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0022,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:260950,260950,312,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 24 (formerly book 24) (1915-1916) / Livro 24 (Ex 37) De 1915 a 1916,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0023,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:260737,260737,212,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 38 (formerly book 38) (1916-1917) / Livro 38 Batizado De 1916 a 1917,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0024,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:261677,261677,212,02/07/18,,2018-02-07T00:00:00Z,02/07/18,why 38?
Book 26 (formerly book 39) (1917-1919) / Livro 26 (Ex 39) de 1917 a 1919,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0025,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:261264,261264,412,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 27 (formerly book 40) (1919-1921) / Livro 27 (Ex 40) De 1919 a 1921,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0026,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:261890,261890,412,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 28 (formerly book 41) (1921-1922) / Livro 28 (Ex 41) De 1921 a 1922,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0027,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:264888,264888,208,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 29 (formerly book 42) (1922-1924) / Livro 29 (Ex 42) De 1922 a 1924,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0028,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:264475,264475,412,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 30 (formerly book 43) (1924-1926) / Livro 30 (Ex 43) 1924-1926,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0029,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:264066,264066,408,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 31 (formerly book 44) (1927-1928) / Livro 31 (Ex 44) 1927-1928,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0030,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:265097,265097,208,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
"Book of Confirmations of the Freguesia de Nossa Senhora dos Milagres, São João do Cariri (1778-1816)",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0031,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:265705,265705,208,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
"Book 2 of Marriages in the Parish of Nossa Senhora dos Milagres, Cariri de Fora (1770-1816)",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0032,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:265306,265306,398,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book of Requests for Marriage Licenses from the Freguesia de Nossa Senhora dos Milagres de São João do Cariri (1776),Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0033,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:266286,266286,308,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book of Marriages No. 16 (1870-1876) / N. 16 Casamentos de 1870 a 1876,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0034,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:265914,265914,162,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 3 (formerly book 17) (1877-1885) / Livro 3 (Ex 17) De 1877 a 1885,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0035,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:266077,266077,208,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book of Marriages of the Freguesia de Nossa Senhora dos Milagres - São João do Cariri (1891-1900),Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0036,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:266595,266595,238,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book of Marriages (1900-1914) / Livro de Casamento 1900 - 1914,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0037,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:266834,266834,308,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
"Book of Marriages of the Freguesia de Nossa Senhora dos Milagres, São João do Cariri (1919-1922)",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0038,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:267143,267143,216,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
"Book of Marriages, Freguesia de Nossa Senhora dos Milagres, São João do Cariri (1922-1927)",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0039,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:267360,267360,316,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
"Book of Deaths of the Freguesia de Nossa Senhora dos Milagres, São João do Cariri (1786-1800)",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0040,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:268847,268847,404,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book of Deaths (1854-1876) / Livro de Óbito 1854 - 1876,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0041,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:269252,269252,380,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 3 (formerly book 15) (1876-1909) / Livro 3 (EX 15) De 1876 a 1909,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0042,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:268251,268251,210,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
"Book of Deaths of the Freguesia de Nossa Senhora dos Milagres, São João do Cariri (1891-1892)",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0043,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:268462,268462,384,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book of Deaths of the Freguesia de São João do Cariri (1912-1924),Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0044,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:271386,271386,212,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book 5 of Deaths (1924-1931) / Livro de Óbito N. 5 De 1924 a 1931,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0045,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:271189,271189,196,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book of Finances and Baptismal Certificates (1766-1776) / Livro de Finanças e Certidões de Batismo 1766-1776,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0046,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:271599,271599,180,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book of Church Expenses 1776 / Livro de Despesa da Igreja 1776,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0047,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:271780,271780,324,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book of Finances (1843) / Livro de Finanças 1843,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0048,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:272105,272105,244,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
"Book of Finances, Freguesia de Nossa Senhora dos Milagres, São João do Cariri (1851-1861)",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0049,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:272471,272471,220,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book of Kinship Indexes (1915-1917) / Livro Índice de Filiação 1915-1917,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0050,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:272692,272692,308,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book of Kinship Indexes (referring to book 30) / Livro de Índice de Filiação (Índice do livro nº 30),Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0051,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:272350,272350,120,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book of Kinship Indexes (Index of Book 31) / Livro Índice de Filiação (Índice do livro nº 31),Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0052,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:273001,273001,190,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book of Kinship Indexes (Index of Book 32) / Livro Índice de Filiação (Índice do livro nº 32),Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0053,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:273249,273249,74,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Book of Kinship Indexes / Livro Índice de Filiação,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\NSM\NSM_0054,ESSSS/Brazil/Paraíba/São João do Cariri/Paróquia de Nossa Senhora dos Milagres,,essss:273192,273192,56,02/07/18,,2018-02-07T00:00:00Z,02/07/18,
Libro de Baustismos de San Andrés No. 1. 1891-1908,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_001,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:435035,435035,113,07/12/18,,2018-07-12T00:00:00Z,07/12/18,
Libro de Matrimonios 1909-1923,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_002,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:435149,435149,109,07/12/18,,2018-07-12T00:00:00Z,07/12/18,no pdf
Diócesis de Montería: Libro de Bautismos No. 2. San Andrés de Sotavento,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_003,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:435259,435259,511,07/12/18,,2018-07-12T00:00:00Z,07/12/18,
"Diócesis de Montería: Libro de Bautismos No. 2, continuación. San Andrés de Sotavento.",Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_004,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:438434,438434,483,07/13/18,,2018-07-13T00:00:00Z,07/13/18,
Diócesis de Montería: Libro de Bautismos No. 3-4. San Andrés de Sotavento,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_005,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:437924,437924,509,07/13/18,,2018-07-13T00:00:00Z,07/13/18,no pdf
